Project,Path,Class,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,SmellDensity,Touches,TotalTouches,IssueTouches,TotalIssueTouches,Authors,TotalAuthors,AddedLines,DeletedLines,Churn,TotalChurn,prevCodeSmells,AgeInReleases,prevBuggy,Buggy
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java/,"org.apache.avro.mapred.AvroRecordReader",release-1.5.0,54,26,11,2,7,31,10,57,38.0,67.0,351.6111434007202,6.435483870967742,2262.7878422078606,1,0,0,1,0,0,1,0.0185,2,2,2,2,2,2,4,1,5,5,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/,"org.apache.avro.ipc.SaslSocketTransceiver.Status",release-1.5.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,2,2,2,1,1,1,0,1,1,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/,"org.apache.avro.io.parsing.ResolvingGrammarGenerator",release-1.5.0,438,235,92,37,13,148,90,589,161.0,679.0,4977.692560239825,25.868243243243242,128764.16193836601,3,1,1,1,1,10,14,0.0320,3,3,3,3,2,2,14,9,23,23,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java/,"org.apache.avro.mapred.SequenceFileRecordReader",release-1.5.0,9,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/,"org.apache.avro.ipc.stats.Histogram",release-1.5.0,230,34,10,2,4,21,8,34,25.0,42.0,195.04195997053841,3.238095238095238,631.5644418093625,1,0,1,1,0,7,9,0.0391,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java/,"org.apache.avro.ipc.RPCContext",release-1.5.0,180,58,27,4,3,10,22,38,13.0,60.0,222.02638308846554,5.699999999999999,1265.5503836042535,1,0,1,1,0,1,3,0.0167,2,2,2,2,2,2,31,11,42,42,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"org.apache.avro.io.BlockingBinaryEncoder",release-1.5.0,518,254,58,30,14,73,145,472,87.0,617.0,3975.2961369386658,45.26027397260274,179922.99228007332,4,1,1,1,0,1,4,0.0077,3,3,3,3,2,2,81,146,227,227,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java/,"org.apache.avro.io.parsing.JsonGrammarGenerator",release-1.5.0,69,27,18,2,6,41,13,95,47.0,108.0,599.8955959811849,6.951219512195122,4170.005972064334,2,0,1,1,1,0,3,0.0435,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java/,"org.apache.avro.mapred.tether.TetherOutputService",release-1.5.0,75,45,14,2,6,36,13,66,42.0,79.0,425.99307639952207,5.5,2342.9619201973715,1,0,1,1,0,2,4,0.0533,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java/,"org.apache.avro.ipc.trace.TraceCollection.TraceComparotor",release-1.5.0,12,4,1,0,1,9,4,21,10.0,25.0,83.04820237218406,1.1666666666666667,96.88956943421475,0,0,0,1,0,0,1,0.0833,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/,"org.apache.avro.mojo.SchemaMojo",release-1.5.0,35,6,3,0,0,8,0,9,8.0,9.0,27.0,0.0,0.0,0,0,0,1,0,2,3,0.0857,2,2,2,2,1,1,67,1,68,68,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.NullSchema",release-1.5.0,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java/,"org.apache.avro.mapred.AvroUtf8InputFormat",release-1.5.0,74,7,3,0,2,10,2,13,12.0,15.0,53.77443751081735,1.3,69.90676876406256,0,0,0,1,0,0,1,0.0135,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/,"org.apache.avro.io.BinaryDecoder.InputStreamByteSource",release-1.5.0,124,86,21,13,9,25,33,101,34.0,134.0,681.7200207275456,18.18,12393.669976826779,3,0,1,1,0,4,6,0.0484,3,3,3,3,2,2,61,72,133,133,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/,"org.apache.avro.generic.GenericData.EnumSymbol",release-1.5.0,24,13,6,1,3,7,4,13,10.0,17.0,56.472777613085164,2.7857142857142856,157.31702335073723,1,0,0,1,0,0,1,0.0417,5,5,5,5,2,2,111,10,121,121,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.IntCheckAction",release-1.5.0,7,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java/,"org.apache.avro.UnresolvedUnionException",release-1.5.0,18,8,3,0,2,4,5,8,6.0,13.0,33.60451250937503,2.0,67.20902501875005,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,39,0,39,39,0,1,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/Main.java/,"org.apache.avro.tool.Main",release-1.5.0,72,33,8,4,4,46,13,91,50.0,104.0,586.9610437365714,3.9565217391304346,2322.3241295664343,2,0,1,1,0,6,8,0.1111,3,3,3,3,1,1,1,5,6,6,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java/,"org.apache.avro.mapred.tether.TetherOutputFormat",release-1.5.0,41,17,3,1,1,26,1,43,27.0,44.0,209.21505009519265,0.8269230769230769,173.00475296333238,1,0,0,1,0,0,1,0.0244,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java/,"org.apache.avro.mapred.AvroKey",release-1.5.0,7,4,2,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,2,2,2,2,2,3,0,3,3,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java/,"org.apache.avro.ipc.trace.TraceNode",release-1.5.0,114,42,16,1,5,19,10,47,24.0,57.0,261.34286254110594,6.184210526315789,1616.1992815042079,1,0,1,1,0,0,2,0.0175,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.ArraySchema",release-1.5.0,25,21,7,2,5,21,6,38,26.0,44.0,206.81934759820808,4.523809523809524,935.611334372846,1,0,0,1,0,4,5,0.2000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java/,"org.apache.avro.ipc.trace.SpanAggregator.SpanAggregationResults",release-1.5.0,13,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,1,2,3,3,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/,"org.apache.avro.io.BinaryDecoder.ByteSource",release-1.5.0,151,52,15,3,7,27,26,107,34.0,133.0,676.6325578862952,13.87037037037037,9385.144182533984,2,0,1,1,0,0,2,0.0132,3,3,3,3,2,2,61,72,133,133,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/,"org.apache.avro.generic.GenericData",release-1.5.0,624,296,133,53,13,162,72,639,175.0,711.0,5297.811100512787,25.63888888888889,135829.99016036952,12,1,1,1,1,10,14,0.0224,5,5,5,5,2,2,111,10,121,121,0,1,no,yes
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/,"org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataDeserializer",release-1.5.0,17,9,4,1,2,10,3,17,12.0,20.0,71.69925001442313,1.7,121.88872502451932,1,0,0,1,0,1,2,0.1176,3,3,3,3,2,2,5,4,9,9,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/,"org.apache.avro.ipc.stats.Histogram.EntryIterator",release-1.5.0,25,8,4,0,2,8,2,10,10.0,12.0,39.863137138648355,1.25,49.82892142331045,0,0,0,1,0,0,1,0.0400,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java/,"org.apache.avro.io.DecoderFactory",release-1.5.0,282,53,22,6,7,25,21,85,32.0,106.0,530.0,11.9,6307.0,1,0,1,1,1,1,4,0.0142,4,4,4,4,2,2,182,98,280,280,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java/,"org.apache.avro.file.CodecFactory",release-1.5.0,50,18,8,1,2,21,2,25,23.0,27.0,122.13617281353935,1.1904761904761905,145.400205730404,1,0,0,1,0,0,1,0.0200,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java/,"org.apache.avro.AvroTypeException",release-1.5.0,6,4,2,0,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Field",release-1.5.0,69,39,18,3,6,25,21,64,31.0,85.0,421.10668638288445,7.68,3234.0993514205525,1,0,1,1,0,3,5,0.0725,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java/,"org.apache.avro.ipc.HttpTransceiver",release-1.5.0,80,55,13,4,8,48,22,127,56.0,149.0,865.2958833865831,10.583333333333334,9157.714765841338,3,0,0,1,0,0,1,0.0125,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java/,"org.apache.avro.file.DataFileReader.SeekableInputStream",release-1.5.0,73,38,14,3,7,20,11,64,27.0,75.0,356.6165626622602,11.200000000000001,3994.1055018173147,1,0,0,1,0,0,1,0.0137,4,4,4,4,2,2,44,6,50,50,0,1,no,no
avro,/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java/,"org.apache.avro.mojo.AbstractAvroMojo",release-1.5.0,111,36,9,3,4,42,14,72,46.0,86.0,475.0263282209031,3.4285714285714284,1628.661696757382,1,0,0,1,0,1,2,0.0180,1,1,1,1,1,1,143,0,143,143,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java/,"org.apache.avro.ipc.trace.SpanAggregator.TraceFormationResults",release-1.5.0,12,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,1,2,3,3,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java/,"org.apache.avro.generic.GenericRecord",release-1.5.0,6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java/,"org.apache.avro.io.DecoderFactory.DefaultDecoderFactory",release-1.5.0,6,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,182,98,280,280,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java/,"org.apache.avro.ipc.ResponderServlet",release-1.5.0,23,12,2,0,1,15,1,22,16.0,23.0,92.0,0.7333333333333333,67.46666666666667,0,0,0,1,0,0,1,0.0435,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/,"org.apache.avro.generic.GenericData.Fixed",release-1.5.0,42,25,12,1,3,14,7,30,17.0,37.0,151.23612512626258,3.2142857142857144,486.1161164772726,1,0,1,1,0,4,6,0.1429,5,5,5,5,2,2,111,10,121,121,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Name",release-1.5.0,42,36,18,8,7,25,25,71,32.0,96.0,480.0,9.94,4771.2,2,0,1,1,0,4,6,0.1429,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java/,"org.apache.avro.mapred.tether.TetherReducer",release-1.5.0,50,29,6,3,2,22,6,42,24.0,48.0,220.07820003461552,1.9090909090909092,420.1492909751751,1,0,1,1,0,0,2,0.0400,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/,"org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink",release-1.5.0,16,7,3,0,1,6,1,8,7.0,9.0,25.26619429851844,0.6666666666666666,16.844129532345626,0,0,0,1,0,0,1,0.0625,2,2,2,2,2,2,206,1,207,207,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java/,"org.apache.avro.SchemaParseException",release-1.5.0,4,4,2,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.SkipAction",release-1.5.0,13,4,2,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,1,0,0,1,0.0769,1,1,1,1,1,1,0,0,0,0,0,1,no,yes
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java/,"org.apache.avro.tool.JsonToBinaryFragmentTool",release-1.5.0,49,33,6,3,2,36,5,57,38.0,62.0,325.3715058335023,1.5833333333333333,515.1715509030453,1,0,0,1,1,2,4,0.0816,3,3,3,3,2,2,8,5,13,13,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java/,"org.apache.avro.io.BlockingBinaryEncoder.BlockedValue.State",release-1.5.0,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,3,3,3,2,2,81,146,227,227,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/,"org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer",release-1.5.0,20,8,3,0,1,11,2,14,12.0,16.0,57.359400011538504,0.6363636363636364,36.50143637097905,0,0,0,1,0,0,1,0.0500,3,3,3,3,2,2,5,4,9,9,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/,"org.apache.avro.ipc.reflect.ReflectResponder",release-1.5.0,30,12,6,1,1,13,1,22,14.0,23.0,87.56916320732489,0.8461538461538461,74.09698425235183,1,0,0,0,0,1,1,0.0333,2,2,2,2,2,2,7,4,11,11,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Field.Order",release-1.5.0,5,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java/,"org.apache.avro.ipc.NettyTransportCodec.NettyFrameEncoder",release-1.5.0,39,21,3,0,2,25,2,50,27.0,52.0,247.25415011250038,2.0,494.50830022500077,0,0,0,1,0,0,1,0.0256,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java/,"org.apache.avro.ipc.HttpServer",release-1.5.0,80,43,12,1,2,27,3,62,29.0,65.0,315.7687646832922,2.2962962962962963,725.0986448283006,1,0,0,1,0,0,1,0.0125,2,2,2,2,2,2,40,2,42,42,0,1,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/,"org.apache.avro.tool.InduceSchemaTool",release-1.5.0,45,32,8,5,7,35,11,74,42.0,85.0,458.34698093619465,7.4,3391.767658927841,3,0,0,1,0,4,5,0.1111,1,1,1,1,1,1,2,2,4,4,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/,"org.apache.avro.io.DirectBinaryDecoder",release-1.5.0,168,82,25,12,16,41,71,149,57.0,220.0,1283.2358031162432,29.073170731707318,37307.733593038094,3,0,1,1,0,3,5,0.0298,3,3,3,3,2,2,5,4,9,9,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java/,"org.apache.avro.mapred.HadoopMapper.MapCollector",release-1.5.0,23,12,3,1,1,13,1,26,14.0,27.0,102.7985828955553,1.0,102.7985828955553,1,0,0,1,0,0,1,0.0435,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/,"org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant",release-1.5.0,67,34,17,7,2,16,9,64,18.0,73.0,304.40452510528877,4.0,1217.618100421155,1,0,0,1,0,0,1,0.0149,2,2,2,2,1,1,1,0,1,1,0,1,no,yes
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java/,"org.apache.avro.ipc.trace.TraceClientServlet",release-1.5.0,212,138,18,8,5,99,14,211,104.0,225.0,1507.5989365817456,5.328282828282829,8032.913525725969,3,0,1,1,1,6,9,0.0425,2,2,2,2,1,1,4,3,7,7,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java/,"org.apache.avro.file.SeekableInput",release-1.5.0,14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,2,2,2,2,2,2,1,3,3,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/,"org.apache.avro.ipc.specific.SpecificRequestor",release-1.5.0,81,31,13,1,1,35,1,65,36.0,66.0,341.2150500951926,0.9285714285714286,316.8425465169646,1,0,0,1,0,0,1,0.0123,1,1,1,1,1,1,4,1,5,5,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java/,"org.apache.avro.io.EncoderFactory.DefaultEncoderFactory",release-1.5.0,10,4,2,0,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,3,3,3,2,2,353,17,370,370,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java/,"org.apache.avro.io.DatumReader",release-1.5.0,11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java/,"org.apache.avro.tool.DataFileWriteTool",release-1.5.0,96,68,11,7,6,66,12,123,72.0,135.0,832.9398751947122,5.590909090909091,4656.8911204068,2,1,0,1,0,2,4,0.0417,2,2,2,2,2,2,2,2,4,4,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java/,"org.apache.avro.specific.SpecificDatumReader.SchemaConstructable",release-1.5.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java/,"org.apache.avro.AvroRemoteException",release-1.5.0,17,9,5,0,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,1,1,2,2,0,1,no,yes
avro,/lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java/,"org.apache.avro.tool.BinaryFragmentToJsonTool",release-1.5.0,49,36,6,3,2,39,5,65,41.0,70.0,375.02864032326585,1.6666666666666667,625.0477338721098,1,0,0,1,1,2,4,0.0816,3,3,3,3,2,2,3,3,6,6,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/,"org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream",release-1.5.0,8,4,2,0,0,6,0,6,6.0,6.0,15.509775004326936,0.0,0.0,0,0,0,1,0,0,1,0.1250,3,3,3,3,2,2,20,15,35,35,0,1,no,yes
avro,/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/,"org.apache.avro.compiler.specific.SpecificCompiler.OutputFile",release-1.5.0,23,13,2,1,3,14,4,24,17.0,28.0,114.44895955500952,2.571428571428571,294.29732457002444,1,0,0,1,0,1,2,0.0870,1,1,1,1,1,1,3,42,45,45,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java/,"org.apache.avro.generic.GenericArray",release-1.5.0,9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.Type",release-1.5.0,6,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.UnionAdjustAction",release-1.5.0,15,5,2,0,1,5,2,7,6.0,9.0,23.264662506490403,0.7,16.28526375454328,0,0,0,1,0,0,1,0.0667,1,1,1,1,1,1,0,0,0,0,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java/,"org.apache.avro.file.SeekableFileInput",release-1.5.0,11,10,5,0,0,6,0,9,6.0,9.0,23.264662506490403,0.0,0.0,0,0,0,1,0,0,1,0.0909,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java/,"org.apache.avro.specific.FixedSize",release-1.5.0,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema.SeenPair",release-1.5.0,10,7,3,0,4,5,6,10,9.0,16.0,50.718800023077,4.0,202.875200092308,0,0,1,1,0,2,4,0.4000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/Schema.java/,"org.apache.avro.Schema",release-1.5.0,1276,396,134,64,9,226,124,809,235.0,933.0,7348.790311145145,16.108407079646017,118377.30587488452,9,1,1,1,0,83,86,0.0674,4,4,4,4,2,2,11,3,14,14,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/,"org.apache.avro.io.parsing.Symbol.DefaultStartAction",release-1.5.0,6,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,1,1,0.1667,1,1,1,1,1,1,0,0,0,0,0,1,no,yes
avro,/lang/java/avro/src/main/java/org/apache/avro/file/Codec.java/,"org.apache.avro.file.Codec",release-1.5.0,23,2,6,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java/,"org.apache.avro.io.ValidatingEncoder",release-1.5.0,176,87,27,2,6,53,14,155,59.0,169.0,994.1666753421513,8.773584905660378,8722.405736492461,1,0,1,1,0,0,2,0.0114,4,4,4,4,2,2,25,22,47,47,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java/,"org.apache.avro.ipc.trace.FileSpanStorage.DiskWriterThread",release-1.5.0,123,62,10,7,8,59,28,94,67.0,122.0,740.0628812358482,6.372881355932203,4716.332938045405,2,0,1,1,0,7,9,0.0732,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java/,"org.apache.avro.file.NullCodec",release-1.5.0,41,12,6,1,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,1,0,0,1,0,0,1,0.0244,1,1,1,1,1,1,0,0,0,0,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java/,"org.apache.avro.ipc.stats.StatsServlet",release-1.5.0,218,119,8,1,5,112,12,370,117.0,382.0,2624.4793228808608,8.258928571428571,21675.38726486425,1,1,1,1,1,19,23,0.1055,1,1,1,1,1,1,4,0,4,4,0,1,no,no
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/,"org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient",release-1.5.0,20,19,8,0,0,10,0,11,10.0,11.0,36.541209043760986,0.0,0.0,0,0,0,1,0,9,10,0.5000,2,2,2,2,1,1,1,0,1,1,0,1,no,yes
avro,/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/,"org.apache.avro.ipc.reflect.ReflectRequestor",release-1.5.0,46,15,7,0,0,15,0,32,15.0,32.0,125.0204990594726,0.0,0.0,0,0,0,1,0,0,1,0.0217,1,1,1,1,1,1,5,2,7,7,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java/,"org.apache.avro.mapred.AvroKeyComparator",release-1.5.0,21,8,4,1,2,21,2,27,23.0,29.0,131.18329672565338,1.2857142857142858,168.66423864726863,1,0,0,1,0,0,1,0.0476,3,3,3,3,2,2,3,3,6,6,0,1,no,no
avro,/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java/,"org.apache.avro.mapred.tether.TetherMapRunner",release-1.5.0,57,26,6,4,4,40,6,64,44.0,70.0,382.1602133046108,3.2,1222.9126825747546,2,0,1,1,0,0,2,0.0351,1,1,1,1,1,1,0,0,0,0,0,1,no,no
